timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
96671215,21644006,32.387425,-117.076276,88.55513,-109.80853,-48.554974,-0.0010998534,-0.0068369247,0,4.980273,-0.070977524,-0.07331727,0.029330518,-0.022203542,-0.023427267,-0.3981666,-14.614699,-6.02758,1.2686893,-0.022101412,13.434407,39.94203,0.07331727,0.29093716,0.3162283,0.1509625,0.11306288,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
96776129,21644006,32.387425,-117.076276,89.08843,-109.81262,-48.543003,-0.0010998534,-0.0068369247,0,4.9723897,-0.050352085,-0.10604866,0.004358518,-0.022203542,-0.023427267,-0.3981666,-5.446211,0.7164578,-9.590611,-0.020724624,13.434407,39.93006,0.10604866,0.30291227,0.3170702,0.15576845,0.113689244,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
96872044,21644006,32.387425,-117.076276,89.57682,-109.8177,-48.538403,-0.0010998534,-0.0068369247,0,5.012095,-0.038555052,-0.13607386,-0.022995181,-0.022203542,-0.023427267,-0.3981666,13.727985,12.3668785,-6.3486047,-0.018568844,13.434407,39.92546,0.13607386,0.29101643,0.31925157,0.15100083,0.113652855,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
96976876,21644006,32.387425,-117.076276,90.11176,-109.82388,-48.53722,-0.0010998534,-0.0068369247,0,5.025671,-0.04218252,-0.1463743,-0.031198688,-0.022203542,-0.023427267,-0.3981666,1.3356403,10.582917,-3.3624487,-0.015261176,13.434407,39.92428,0.1463743,0.30299318,0.32013825,0.15579869,0.11430475,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
97080865,21644006,32.387425,-117.076276,90.641266,-109.82911,-48.539467,-0.0010998534,-0.0068369247,0,5.0233793,-0.037284575,-0.16258648,-0.044953436,-0.022203542,-0.023427267,-0.3981666,3.3059444,3.2937818,3.885799,-0.011780282,13.434407,39.926525,0.16258648,0.29186594,0.31895766,0.15141086,0.113623776,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
97181720,21644006,32.387425,-117.076276,91.15531,-109.835526,-48.54143,-0.0010998534,-0.0068369247,0,5.0674486,-0.056099188,-0.211413,-0.08960957,-0.022203542,-0.023427267,-0.3981666,11.512366,4.252361,-5.671488,-0.008692499,13.434407,39.92849,0.211413,0.303891,0.319844,0.1564143,0.114271216,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
97277683,21644006,32.387425,-117.076276,91.64366,-109.84288,-48.535587,-0.0010998534,-0.0068369247,0,5.0055633,-0.09863405,-0.12655462,0.0026307893,-0.022203542,-0.023427267,-0.3981666,-7.9497204,-19.510353,7.61907,-0.0056314804,13.434407,39.922646,0.12655462,0.29162183,0.31766796,0.151458,0.113408975,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
97381632,21644006,32.387425,-117.076276,92.17186,-109.85021,-48.530457,-0.0010998534,-0.0068369247,0,5.0140142,-0.0846085,-0.16637595,-0.029415423,-0.022203542,-0.023427267,-0.3981666,-11.973904,-8.106099,4.4583774,-0.007974726,13.434407,39.917515,0.16637595,0.30362374,0.31854942,0.15588193,0.11404616,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
97482482,21644006,32.387425,-117.076276,92.68363,-109.859344,-48.524734,-0.0010998534,-0.0068369247,0,5.0149913,-0.050504282,-0.14932583,-0.0051901583,-0.022203542,-0.023427267,-0.3981666,10.6235895,14.815904,4.0786805,-0.010940231,13.434407,39.911793,0.14932583,0.29254243,0.31734866,0.15157378,0.11337764,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
97586420,21644006,32.387425,-117.076276,93.20855,-109.868126,-48.516304,-0.0010998534,-0.0068369247,0,5.0006895,-0.07984075,-0.1448251,0.0055502383,-0.022203542,-0.023427267,-0.3981666,6.1900854,7.6338377,-0.3256845,-0.012375942,13.434407,39.903362,0.1448251,0.30421185,0.31797346,0.15599826,0.11399306,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
97683238,21644006,32.387425,-117.076276,93.695915,-109.87729,-48.509758,-0.0010998534,-0.0068369247,0,4.9576306,-0.08966362,-0.17540014,-0.02001252,-0.022203542,-0.023427267,-0.3981666,-1.7709811,2.7779872,-6.3339925,-0.011892183,13.434407,39.896816,0.17540014,0.29224217,0.3161186,0.1511874,0.11315974,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
97787220,21644006,32.387425,-117.076276,94.21939,-109.88661,-48.506153,-0.0010998534,-0.0068369247,0,4.9642787,-0.12814325,-0.13049492,0.028948763,-0.022203542,-0.023427267,-0.3981666,-1.0630138,-9.097402,1.2115825,-0.007915457,13.434407,39.89321,0.13049492,0.3043576,0.3170953,0.15606341,0.1138137,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
97892127,21644006,32.387425,-117.076276,94.75032,-109.89558,-48.497517,-0.0010998534,-0.0068369247,0,4.9848704,-0.07361825,-0.14769527,0.017503813,-0.022203542,-0.023427267,-0.3981666,1.8164401,-8.106232,-1.2860187,-0.0070070685,13.434407,39.884575,0.14769527,0.29337975,0.3159507,0.15155412,0.11316282,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
97988056,21644006,32.387425,-117.076276,95.23618,-109.90259,-48.489838,-0.0010998534,-0.0068369247,0,4.9706016,-0.0875427,-0.1421872,0.027459534,-0.022203542,-0.023427267,-0.3981666,-10.918798,-24.596828,6.0620885,-0.004070236,13.434407,39.876896,0.1421872,0.30460212,0.31625518,0.1560374,0.1136429,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
98092009,21644006,32.387425,-117.076276,95.75958,-109.907486,-48.483994,-0.0010998534,-0.0068369247,0,4.9651566,-0.012063312,-0.1694667,0.0037892973,-0.022203542,-0.023427267,-0.3981666,-1.1577426,5.497882,1.4035401,0.0014289622,13.434407,39.87105,0.1694667,0.29322627,0.3151203,0.15146233,0.11298272,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
98196861,21644006,32.387425,-117.076276,96.283516,-109.90895,-48.479294,-0.0010998534,-0.0068369247,0,4.948479,-0.03055892,-0.2131465,-0.036407884,-0.022203542,-0.023427267,-0.3981666,-16.50986,-13.709084,-4.5084267,0.008198689,13.434407,39.866352,0.2131465,0.30538097,0.31609818,0.1561656,0.11362676,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
98292816,21644006,32.387425,-117.076276,96.76561,-109.907394,-48.477158,-0.0010998534,-0.0068369247,0,4.9642825,0.010302378,-0.16476308,0.014550685,-0.022203542,-0.023427267,-0.3981666,0.8709637,5.0279207,7.033251,0.014409322,13.434407,39.864216,0.16476308,0.29332292,0.31826836,0.15162738,0.11361352,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
98393662,21644006,32.387425,-117.076276,97.270546,-109.90583,-48.471893,-0.0010998534,-0.0068369247,0,4.9411125,-0.0069790496,-0.19182965,-0.009148595,-0.022203542,-0.023427267,-0.3981666,-9.70536,-5.6584086,-0.88821816,0.017715884,13.434407,39.85895,0.19182965,0.30538577,0.31919974,0.15617558,0.11426396,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
98497640,21644006,32.387425,-117.076276,97.79386,-109.90307,-48.470306,-0.0010998534,-0.0068369247,0,4.9807954,0.010859385,-0.17704742,0.0075689796,-0.022203542,-0.023427267,-0.3981666,0.9440423,-3.3219976,5.373576,0.01947925,13.434407,39.857365,0.17704742,0.2939138,0.31775647,0.15172598,0.11358274,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
98598456,21644006,32.387425,-117.076276,98.302315,-109.90082,-48.47121,-0.0010998534,-0.0068369247,0,4.9740887,0.024947802,-0.22836834,-0.043769307,-0.022203542,-0.023427267,-0.3981666,-5.156058,3.8835592,-4.658598,0.017672751,13.434407,39.85827,0.22836834,0.30600795,0.31868726,0.15652975,0.11422926,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
98702440,21644006,32.387425,-117.076276,98.831924,-109.897095,-48.47425,-0.0010998534,-0.0068369247,0,5.0183835,0.032144334,-0.19687806,-0.013665383,-0.022203542,-0.023427267,-0.3981666,-1.7267518,-1.5254627,-4.7913194,0.016441615,13.434407,39.86131,0.19687806,0.2945041,0.3172672,0.15189542,0.113547824,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
98799286,21644006,32.387425,-117.076276,99.32608,-109.892525,-48.473827,-0.0010998534,-0.0068369247,0,5.057079,0.029207649,-0.19219393,-0.010274555,-0.022203542,-0.023427267,-0.3981666,1.5274354,-7.735517,-0.86520267,0.014180181,13.434407,39.860886,0.19219393,0.3056727,0.31752047,0.15626442,0.11402117,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
98903300,21644006,32.387425,-117.076276,99.86129,-109.88763,-48.475124,-0.0010998534,-0.0068369247,0,5.0439043,0.044882596,-0.21474732,-0.035069212,-0.022203542,-0.023427267,-0.3981666,-3.407433,-7.0203724,-9.058476,0.010208375,13.434407,39.862183,0.21474732,0.29467615,0.3164621,0.15182336,0.113376506,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
99007275,21644006,32.387425,-117.076276,100.39607,-109.882454,-48.477936,-0.0010998534,-0.0068369247,0,5.0675673,0.047062125,-0.19151588,-0.014680167,-0.022203542,-0.023427267,-0.3981666,-2.582253,-4.4364605,5.257011,0.006244108,13.434407,39.864994,0.19151588,0.3067982,0.3174279,0.15669462,0.11404418,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
99104035,21644006,32.387425,-117.076276,100.89239,-109.87656,-48.483353,-0.0010998534,-0.0068369247,0,5.0917015,0.058667563,-0.19427182,-0.020507699,-0.022203542,-0.023427267,-0.3981666,1.4541099,-2.3387072,8.860452,0.0038102895,13.434407,39.87041,0.19427182,0.29436967,0.3156193,0.15160556,0.1132103,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
99208080,21644006,32.387425,-117.076276,101.42289,-109.87027,-48.48864,-0.0010998534,-0.0068369247,0,5.0926323,0.062039573,-0.21285132,-0.041149624,-0.022203542,-0.023427267,-0.3981666,7.8077745,2.3096335,5.3885536,0.0023335253,13.434407,39.875698,0.21285132,0.30656233,0.31665534,0.1566298,0.113888286,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
99312899,21644006,32.387425,-117.076276,101.958305,-109.866806,-48.4884,-0.0010998534,-0.0068369247,0,5.0182204,0.0059127714,-0.20605259,-0.030820884,-0.022203542,-0.023427267,-0.3981666,-6.033491,-7.3134117,-1.5374674,0.0013288008,13.434407,39.875458,0.20605259,0.29544204,0.3155759,0.15216705,0.1132536,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
99408904,21644006,32.387425,-117.076276,102.445915,-109.863754,-48.48931,-0.0010998534,-0.0068369247,0,5.0098968,0.03322188,-0.17745791,-0.00054277113,-0.022203542,-0.023427267,-0.3981666,-3.3800354,-1.741054,11.925906,9.21E-05,13.434407,39.87637,0.17745791,0.30673346,0.31593633,0.15641832,0.113737956,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
99513652,21644006,32.387425,-117.076276,102.97606,-109.86207,-48.48754,-0.0010998534,-0.0068369247,0,4.9637847,0.004477342,-0.14286755,0.034717385,-0.022203542,-0.023427267,-0.3981666,-11.656679,7.3336735,0.7507083,-0.0011072486,13.434407,39.8746,0.14286755,0.29557267,0.3148523,0.15178685,0.11309522,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
99617624,21644006,32.387425,-117.076276,103.49839,-109.86268,-48.48323,-0.0010998534,-0.0068369247,0,4.9734,-0.036668416,-0.14312874,0.0335929,-0.022203542,-0.023427267,-0.3981666,-9.387148,-12.003527,1.4194844,-0.0013413139,13.434407,39.87029,0.14312874,0.30780888,0.31588268,0.15635902,0.11375897,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
99713657,21644006,32.387425,-117.076276,103.98026,-109.86621,-48.48128,-0.0010998534,-0.0068369247,0,4.983631,-0.05241944,-0.12982757,0.043622322,-0.022203542,-0.023427267,-0.3981666,-1.6981953,-14.508284,4.118964,-0.0055546057,13.434407,39.86834,0.12982757,0.2956654,0.3141297,0.15168963,0.112945646,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
99814439,21644006,32.387425,-117.076276,104.48561,-109.86903,-48.485413,-0.0010998534,-0.0068369247,0,4.9762597,-0.024115926,-0.13406248,0.031207876,-0.022203542,-0.023427267,-0.3981666,-3.7755358,2.3802083,-7.064101,-0.007159186,13.434407,39.87247,0.13406248,0.30779603,0.31907892,0.15648589,0.11441218,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
99918440,21644006,32.387425,-117.076276,105.01115,-109.87181,-48.49252,-0.0010998534,-0.0068369247,0,4.9963627,-0.033956412,-0.11551036,0.03877306,-0.022203542,-0.023427267,-0.3981666,-7.463864,-17.265701,3.582383,-0.013134915,13.434407,39.879578,0.11551036,0.2962605,0.3176857,0.15179874,0.11373462,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
100023393,21644006,32.387425,-117.076276,105.53879,-109.87161,-48.50221,-0.0010998534,-0.0068369247,0,4.960801,-0.010759675,-0.13291533,0.0073673134,-0.022203542,-0.023427267,-0.3981666,-17.395878,-8.915928,-6.613116,-0.018147787,13.434407,39.889267,0.13291533,0.3084177,0.3185909,0.15656133,0.11435283,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
100119318,21644006,32.387425,-117.076276,106.01885,-109.87211,-48.51329,-0.0010998534,-0.0068369247,0,4.9598784,0.016982596,-0.08401779,0.042325992,-0.022203542,-0.023427267,-0.3981666,-9.893269,3.838831,9.338448,-0.018925745,13.434407,39.90035,0.08401779,0.29600966,0.3167675,0.15163451,0.113482594,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
100224050,21644006,32.387425,-117.076276,106.54045,-109.87299,-48.531677,-0.0010998534,-0.0068369247,0,4.979643,0.029828912,-0.16953671,-0.059750166,-0.022203542,-0.023427267,-0.3981666,3.0188332,4.3898683,-4.043441,-0.017671602,13.434407,39.918736,0.16953671,0.30813816,0.31766066,0.15641809,0.11410255,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
100328058,21644006,32.387425,-117.076276,107.062035,-109.87128,-48.55208,-0.0010998534,-0.0068369247,0,5.0101843,0.01451309,-0.13420677,-0.04054016,-0.022203542,-0.023427267,-0.3981666,5.2585273,-12.072927,0.6002289,-0.012675145,13.434407,39.939137,0.13420677,0.29706404,0.31655976,0.15221041,0.11344726,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
100424035,21644006,32.387425,-117.076276,107.542854,-109.86916,-48.567867,-0.0010998534,-0.0068369247,0,4.973926,0.011034568,-0.1296144,-0.048262727,-0.022203542,-0.023427267,-0.3981666,-4.018809,-10.131208,-2.4539337,-0.009434868,13.434407,39.954926,0.1296144,0.3082944,0.3167745,0.15641141,0.11389649,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
100528903,21644006,32.387425,-117.076276,108.07011,-109.86837,-48.582024,-0.0010998534,-0.0068369247,0,4.9890776,0.021799205,-0.07305091,-0.0021918204,-0.022203542,-0.023427267,-0.3981666,-0.15764934,-7.8297048,8.109195,-0.006054255,13.434407,39.96908,0.07305091,0.29718632,0.31569687,0.15205489,0.113239564,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
100632809,21644006,32.387425,-117.076276,108.59338,-109.866516,-48.59444,-0.0010998534,-0.0068369247,0,5.026097,0.07609154,-0.1329954,-0.07128901,-0.022203542,-0.023427267,-0.3981666,4.2090645,13.334985,3.8258343,-0.0058963476,13.434407,39.9815,0.1329954,0.28659713,0.31456167,0.14761426,0.11255931,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
100737623,21644006,32.387425,-117.076276,109.12425,-109.86166,-48.613865,-0.0010998534,-0.0068369247,0,4.9939246,0.06360397,-0.150961,-0.098796725,-0.022203542,-0.023427267,-0.3981666,-9.733512,3.5949554,0.5655362,-0.0045476714,13.434407,40.000923,0.150961,0.29823723,0.31546915,0.1523886,0.11319969,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
100833624,21644006,32.387425,-117.076276,109.608696,-109.855865,-48.631287,-0.0010998534,-0.0068369247,0,5.044315,0.048418418,-0.13190594,-0.08799775,-0.022203542,-0.023427267,-0.3981666,15.961281,-10.257137,0.6927195,-0.0035106568,13.434407,40.018345,0.13190594,0.30961448,0.31977603,0.15695769,0.11448424,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
100938484,21644006,32.387425,-117.076276,110.13391,-109.85199,-48.644768,-0.0010998534,-0.0068369247,0,5.0271187,0.095395975,-0.10707442,-0.069854304,-0.022203542,-0.023427267,-0.3981666,12.613235,10.690145,-4.4770975,-0.0019319927,13.434407,40.031826,0.10707442,0.29831713,0.31861025,0.15249139,0.1138237,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
101042484,21644006,32.387425,-117.076276,110.65306,-109.84766,-48.649918,-0.0010998534,-0.0068369247,0,5.007138,0.04910603,-0.06468782,-0.030338831,-0.022203542,-0.023427267,-0.3981666,11.998427,-1.1737279,-7.894317,-0.0018770607,13.434407,40.036976,0.06468782,0.31065118,0.31960464,0.15714054,0.11445229,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
101139246,21644006,32.387425,-117.076276,111.13002,-109.8487,-48.655243,-0.0010998534,-0.0068369247,0,4.9925466,0.053191233,-0.062873535,-0.031860113,-0.022203542,-0.023427267,-0.3981666,7.23566,3.046362,1.1268489,-0.003100607,13.434407,40.0423,0.062873535,0.29811993,0.3177401,0.1520305,0.11360793,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
101243219,21644006,32.387425,-117.076276,111.640854,-109.85306,-48.66346,-0.0010998534,-0.0068369247,0,4.966486,0.00074108556,-0.086861245,-0.060530692,-0.022203542,-0.023427267,-0.3981666,8.597746,3.6613493,-10.811993,-0.0048199883,13.434407,40.050518,0.086861245,0.28754988,0.31657362,0.14781645,0.11289932,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
101347296,21644006,32.387425,-117.076276,112.14748,-109.86369,-48.674,-0.0010998534,-0.0068369247,0,4.908444,-0.05694967,-0.050975047,-0.03231836,-0.022203542,-0.023427267,-0.3981666,0.17402127,6.985807,-10.922561,-0.007722074,13.434407,40.061058,0.050975047,0.29921257,0.3174124,0.15240876,0.11351237,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
101444072,21644006,32.387425,-117.076276,112.61637,-109.876305,-48.683235,-0.0010998534,-0.0068369247,0,4.870081,-0.08706548,-0.0050194478,0.0070002964,-0.022203542,-0.023427267,-0.3981666,-4.5133414,-1.2144012,5.834948,-0.009268112,13.434407,40.070293,0.0050194478,0.2876187,0.31550652,0.14776972,0.1126317,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
101548072,21644006,32.387425,-117.076276,113.115105,-109.89334,-48.690987,-0.0010998534,-0.0068369247,0,4.8416862,-0.1408394,0.041422274,0.047181457,-0.022203542,-0.023427267,-0.3981666,0.6349192,-11.922539,10.353531,-0.010560964,13.434407,40.078045,-0.041422274,0.29936934,0.31642118,0.15237129,0.11324482,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
101644864,21644006,32.387425,-117.076276,113.578094,-109.90916,-48.696526,-0.0010998534,-0.0068369247,0,4.8288565,-0.12041306,0.00038018735,-2.67E-06,-0.022203542,-0.023427267,-0.3981666,-2.5634174,-10.557098,0.863228,-0.0125477305,13.434407,40.083584,-0.00038018735,0.28775233,0.31852788,0.1474737,0.11318289,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
101748858,21644006,32.387425,-117.076276,114.07675,-109.9216,-48.705605,-0.0010998534,-0.0068369247,0,4.8377295,-0.058085702,0.037880443,0.028618075,-0.022203542,-0.023427267,-0.3981666,-13.193677,-0.9547113,9.149206,-0.012031332,13.434407,40.092663,-0.037880443,0.29950374,0.31948656,0.15225434,0.11380873,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
101853777,21644006,32.387425,-117.076276,114.58146,-109.93025,-48.71589,-0.0010998534,-0.0068369247,0,4.895826,0.022435037,0.007365089,-0.011546294,-0.022203542,-0.023427267,-0.3981666,8.554416,17.320566,-8.389787,-0.010682103,13.434407,40.102947,-0.007365089,0.28873459,0.31823593,0.1480259,0.11308549,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
101949675,21644006,32.387425,-117.076276,115.04455,-109.93844,-48.724792,-0.0010998534,-0.0068369247,0,4.905421,0.03210257,0.045425735,0.017658625,-0.022203542,-0.023427267,-0.3981666,8.456598,15.688987,-0.46014604,-0.007404311,13.434407,40.11185,-0.045425735,0.29961312,0.3184804,0.15242432,0.11352541,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
102053706,21644006,32.387425,-117.076276,115.5505,-109.94203,-48.73079,-0.0010998534,-0.0068369247,0,4.8897786,0.021383068,0.061506763,0.02686552,-0.022203542,-0.023427267,-0.3981666,-9.16165,-4.511391,-5.610051,-0.005231201,13.434407,40.117847,-0.061506763,0.3118755,0.31925347,0.15689003,0.11408379,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
102158453,21644006,32.387425,-117.076276,116.052734,-109.946304,-48.734074,-0.0010998534,-0.0068369247,0,4.9901557,0.049107257,0.07236917,0.03169514,-0.022203542,-0.023427267,-0.3981666,15.447721,9.682388,8.878661,-0.0046663526,13.434407,40.12113,-0.07236917,0.30025694,0.31800416,0.15241274,0.11336689,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
102254455,21644006,32.387425,-117.076276,116.51821,-109.94878,-48.7351,-0.0010998534,-0.0068369247,0,4.956535,0.044201173,0.062525176,0.018772092,-0.022203542,-0.023427267,-0.3981666,-0.91897434,2.889234,-4.6395097,-0.004655302,13.434407,40.122158,-0.062525176,0.28859013,0.3200394,0.14782237,0.11329913,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
102359291,21644006,32.387425,-117.076276,117.02736,-109.95206,-48.732887,-0.0010998534,-0.0068369247,0,4.9733963,0.006055547,0.1297818,0.083890185,-0.022203542,-0.023427267,-0.3981666,-2.7949157,-14.421699,8.709324,-0.006939821,13.434407,40.119946,-0.1297818,0.3002761,0.32075462,0.1523617,0.11385337,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
102463215,21644006,32.387425,-117.076276,117.53528,-109.95151,-48.730145,-0.0010998534,-0.0068369247,0,4.9508886,0.09300682,0.086208485,0.03924744,-0.022203542,-0.023427267,-0.3981666,-4.852289,10.578003,-4.8874435,-0.0049935053,13.434407,40.117203,-0.086208485,0.2895609,0.3194099,0.14822432,0.11312303,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
102560069,21644006,32.387425,-117.076276,118.00787,-109.94787,-48.724915,-0.0010998534,-0.0068369247,0,4.97996,0.12829958,0.13480218,0.08810934,-0.022203542,-0.023427267,-0.3981666,-7.3019533,4.042104,8.141832,-0.0057997936,13.434407,40.111973,-0.13480218,0.3003733,0.31944412,0.15254188,0.1135197,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
102664095,21644006,32.387425,-117.076276,118.51587,-109.94171,-48.719257,-0.0010998534,-0.0068369247,0,4.966681,0.14784299,0.04980165,0.004495444,-0.022203542,-0.023427267,-0.3981666,-6.094148,10.649458,-8.323425,-0.008579872,13.434407,40.106316,-0.04980165,0.28964177,0.31813326,0.14825176,0.112800725,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
102768904,21644006,32.387425,-117.076276,119.028206,-109.93297,-48.718727,-0.0010998534,-0.0068369247,0,4.984177,0.1424276,0.03929599,-0.0047233463,-0.022203542,-0.023427267,-0.3981666,-2.9483051,-0.5905893,-2.2021606,-0.008061777,13.434407,40.105785,-0.03929599,0.3013861,0.3188589,0.15306172,0.11339081,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
102864911,21644006,32.387425,-117.076276,119.49546,-109.92358,-48.718956,-0.0010998534,-0.0068369247,0,4.9448953,0.16396365,0.04229964,-0.00034871866,-0.022203542,-0.023427267,-0.3981666,2.2773948,14.615772,2.9288573,-0.007800301,13.434407,40.106014,-0.04229964,0.28973722,0.31691396,0.14864732,0.1125173,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
102968827,21644006,32.387425,-117.076276,119.99889,-109.912,-48.720047,-0.0010998534,-0.0068369247,0,4.9537377,0.107359044,0.022574445,-0.018225424,-0.022203542,-0.023427267,-0.3981666,1.1164035,-10.740953,-4.263335,-0.010513882,13.434407,40.107105,-0.022574445,0.3015012,0.32174072,0.1534312,0.113929175,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
103069721,21644006,32.387425,-117.076276,120.48858,-109.90069,-48.72168,-0.0010998534,-0.0068369247,0,4.9237943,0.15576793,-0.044887435,-0.08253162,-0.022203542,-0.023427267,-0.3981666,-7.898389,7.676691,-18.521837,-0.009558013,13.434407,40.108738,0.044887435,0.29027662,0.32035044,0.14887366,0.113205686,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
103173657,21644006,32.387425,-117.076276,120.98533,-109.88958,-48.72588,-0.0010998534,-0.0068369247,0,4.943932,0.11646823,-0.020704389,-0.05709716,-0.022203542,-0.023427267,-0.3981666,-5.1339993,-7.9292994,-3.6039443,-0.0073725446,13.434407,40.112938,0.020704389,0.30170184,0.32085085,0.15350656,0.11378036,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
103274550,21644006,32.387425,-117.076276,121.46908,-109.87904,-48.731216,-0.0010998534,-0.0068369247,0,4.952383,0.12710975,-0.022701811,-0.057923224,-0.022203542,-0.023427267,-0.3981666,-5.1421294,-2.0275502,-2.6813178,-0.0050882897,13.434407,40.118275,0.022701811,0.29079115,0.31951624,0.1492079,0.113065764,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
103370492,21644006,32.387425,-117.076276,121.92945,-109.871574,-48.7343,-0.0010998534,-0.0068369247,0,4.947414,0.10290453,-0.037796907,-0.07109118,-0.022203542,-0.023427267,-0.3981666,3.3466134,6.7691913,-15.957021,-0.0034376967,13.434407,40.121357,0.037796907,0.30131835,0.3193361,0.15343001,0.113479316,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
103479288,21644006,32.387425,-117.076276,122.45382,-109.865814,-48.736603,-0.0010998534,-0.0068369247,0,4.9254026,0.06308234,0.0023069049,-0.029932369,-0.022203542,-0.023427267,-0.3981666,-5.507709,-6.4386525,-1.3893722,-0.0032086864,13.434407,40.12366,-0.0023069049,0.29148278,0.31873527,0.14955015,0.11296455,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
